CableID,AssetAgeYears,RatedLifespanYears,YearsRemainingWarranty,MaterialType,InstallationType,InsulationResistanceTrend,NumberOfRepairs,LastRepairAgeYears,NumberOfFailuresPast3Years,FailureRatePerYear,AvgRepairDurationHours,FailureRootCauseMajorCategory,AvgVoltageDeviationPercent,PeakLoadKW,OverloadEventCountPast3Years,SwitchingEventsPerYear,FCITriggerRatePerYear,LastFCITriggerRecencyDays,PartialDischargeSeverityScore,PDThresholdBreachesPast1Year,SensitiveCustomerCount,ConnectedLoadKW,InspectionDefectSeverityScore,TimeSinceLastInspectionDays,AvgGroundTemperatureCelsius,SoilCorrosivityIndex,FloodZoneRisk,CriticalityScore,EstimatedDowntimeCostPerFailure,TemperatureAnomaliesPast1Year,VibrationAnomaliesPast1Year,CableHealthScore
CAB01810,9,20,10,1,2,-0.098,0,0,11,0.68,5,0,2.56,148,8,9,0.35,222,0.66,4,9,1409,0.15,123,11,0.06,0,0.08,22378,3,1,0
CAB01811,10,25,5,1,0,-0.029,4,5,2,0.24,14,1,4.38,186,8,13,0.65,268,0.69,4,6,7362,0.4,64,29,0.68,0,0.5,28137,2,0,2
CAB01812,10,25,10,1,0,-0.086,6,6,4,0.35,8,2,4.18,706,1,16,0.82,297,0.31,0,3,9351,0.06,278,37,0.38,0,0.23,32918,3,1,0
CAB01813,12,25,8,1,1,-0.071,6,7,14,0.38,13,1,6.6,266,4,12,0.07,223,0.63,4,6,9771,0.72,280,17,0.76,1,0.91,40240,3,0,0
CAB01814,25,25,1,0,2,-0.014,9,4,11,0.96,14,2,7.0,703,4,22,0.99,293,0.96,3,8,7396,0.75,16,14,0.57,0,0.43,43150,0,0,1
CAB01815,19,30,10,0,0,-0.089,9,3,0,0.83,23,2,6.27,125,4,22,0.77,18,0.11,2,3,7871,0.5,168,35,0.4,1,0.55,13352,3,0,1
CAB01816,14,20,0,0,0,-0.022,9,3,13,0.08,14,1,1.06,308,8,14,0.71,314,0.27,3,5,5764,0.23,312,14,0.53,1,0.37,24348,1,1,0
CAB01817,13,30,3,1,2,-0.077,1,4,3,0.44,9,1,3.54,348,5,22,0.69,200,0.53,0,9,9739,0.71,192,29,0.6,0,0.72,34587,1,1,1
CAB01818,4,25,5,0,0,-0.016,7,7,2,0.12,7,1,7.35,702,3,8,0.36,36,0.68,2,7,8450,0.79,332,14,0.45,0,0.68,16408,1,0,0
CAB01819,23,30,11,1,0,-0.009,6,0,0,0.87,14,0,3.01,236,5,6,0.91,134,0.0,3,9,3846,0.44,324,18,0.04,1,0.28,1392,3,0,2
CAB01820,23,25,7,0,0,-0.021,8,5,9,0.09,18,1,5.08,784,6,6,0.83,74,0.19,0,2,1693,0.96,252,10,0.41,0,0.36,17550,1,1,2
CAB01821,13,30,4,0,2,-0.044,3,4,12,0.89,7,2,5.47,387,3,12,1.0,101,0.8,0,4,5348,0.44,288,37,0.31,1,0.5,48973,2,1,1
CAB01822,5,25,14,0,2,-0.038,3,2,2,0.49,19,0,7.15,584,4,21,0.75,136,0.06,1,4,3599,0.59,44,11,0.89,0,0.38,43066,4,1,2
CAB01823,27,30,12,0,1,-0.055,5,9,6,0.19,15,1,4.71,188,7,16,0.21,43,0.79,1,5,1575,0.82,335,20,0.6,1,0.74,22093,3,1,0
CAB01824,8,20,1,1,0,-0.016,0,7,12,0.12,22,2,3.0,293,7,7,0.93,280,0.32,2,6,1135,0.07,58,37,0.08,0,0.93,38463,3,1,0
CAB01825,17,30,3,1,0,-0.09,4,3,11,0.1,10,2,7.57,482,7,6,0.2,54,0.47,2,0,5016,0.13,169,24,0.08,0,0.24,23627,1,1,2
CAB01826,15,30,7,1,0,-0.01,9,0,6,0.78,12,1,7.33,331,0,9,0.79,194,0.06,4,5,5836,0.46,168,16,0.26,1,0.55,48706,0,1,2
CAB01827,16,20,9,0,1,-0.009,2,0,12,0.02,19,0,5.1,159,4,10,0.72,94,0.55,1,8,1565,0.24,332,39,0.31,0,0.48,8121,3,0,1
CAB01828,8,20,12,0,0,-0.1,5,8,3,0.3,14,2,2.71,344,7,17,0.6,331,0.87,2,9,7183,0.01,28,24,0.04,1,0.3,16931,0,1,2
CAB01829,1,20,8,1,2,-0.017,1,1,10,0.39,22,0,7.05,614,7,11,0.02,290,0.23,4,4,1068,0.78,270,13,0.74,1,0.21,35745,2,1,0
CAB01830,14,30,11,0,1,-0.096,8,9,14,0.88,11,0,2.97,118,6,8,0.47,16,0.31,4,4,1036,0.41,359,21,0.66,1,0.67,20620,2,1,2
CAB01831,4,25,8,1,1,-0.077,9,8,5,0.42,21,1,3.93,152,1,5,0.5,50,0.64,1,3,9703,0.27,267,24,0.83,1,0.6,13519,0,1,2
CAB01832,6,25,4,0,2,-0.006,0,4,6,0.55,12,1,6.21,280,1,23,0.35,259,0.33,0,9,8433,0.54,304,25,0.9,1,0.1,36975,4,0,1
CAB01833,22,25,11,0,2,-0.074,7,3,7,0.56,23,1,3.81,208,1,23,0.36,218,0.51,2,2,8955,0.28,224,38,0.23,0,0.88,16888,2,0,2
CAB01834,16,30,5,0,2,-0.075,9,5,5,0.89,8,0,5.51,236,6,13,0.46,268,0.57,3,7,2474,0.98,217,15,0.21,0,0.5,24755,0,0,2
CAB01835,17,30,10,1,1,-0.062,9,9,14,0.27,17,0,6.09,495,6,8,1.0,246,0.05,3,0,6131,0.28,161,14,0.5,0,0.84,3215,2,0,0
CAB01836,16,30,6,1,1,-0.031,6,0,5,0.05,4,2,5.98,220,0,10,0.8,113,0.71,0,0,4077,0.06,37,10,0.36,0,0.64,28150,1,0,0
CAB01837,2,20,6,0,0,-0.032,1,9,8,0.46,23,1,7.07,211,9,11,0.84,182,0.62,2,9,9062,0.67,184,36,0.19,1,0.63,31277,1,1,1
CAB01838,2,25,10,1,1,-0.069,0,4,10,0.37,7,1,6.52,120,1,22,0.79,113,0.23,1,9,8605,0.4,325,36,0.36,0,0.88,46109,3,1,0
CAB01839,6,25,4,0,1,-0.03,6,8,14,0.05,12,0,7.33,538,9,20,0.23,273,0.23,4,9,5550,0.18,359,17,0.86,0,0.32,30250,4,1,0
CAB01840,24,30,4,0,0,-0.043,6,0,3,0.81,12,0,1.45,770,8,21,0.42,38,0.22,1,1,9571,0.51,244,34,0.33,1,0.85,44037,2,0,2
CAB01841,10,25,0,0,0,-0.07,4,6,0,0.5,23,1,2.81,275,8,5,0.83,112,0.98,1,0,5623,0.23,324,12,0.97,0,0.75,20118,0,1,2
CAB01842,15,20,8,1,1,-0.002,1,3,0,0.74,5,2,1.85,280,6,17,1.0,142,0.73,1,3,7626,0.96,309,24,0.94,1,0.36,38089,2,0,1
CAB01843,12,25,9,0,0,-0.027,2,4,8,0.94,23,0,3.8,688,6,7,0.06,351,0.72,1,0,4132,0.72,336,22,0.38,1,0.89,26832,0,1,1
CAB01844,9,30,13,0,2,-0.041,9,8,10,0.97,7,2,6.04,189,2,8,0.36,217,0.05,2,2,8222,0.65,224,21,0.33,0,0.66,45459,2,1,0
CAB01845,3,20,9,1,2,-0.018,2,4,8,0.64,8,2,1.36,589,8,5,0.51,46,0.4,0,2,8443,0.29,167,22,0.06,1,0.78,25827,2,1,0
CAB01846,27,20,4,1,2,-0.088,1,2,4,0.11,18,1,4.68,352,8,17,0.42,52,0.59,4,4,3825,0.32,114,31,0.12,1,0.6,4197,2,1,2
CAB01847,20,20,2,0,0,-0.062,9,4,12,0.5,8,1,6.88,559,0,23,0.11,180,0.45,1,0,7769,0.43,37,11,0.39,1,0.58,47800,4,0,1
CAB01848,19,20,12,1,2,-0.051,7,2,9,0.76,7,2,2.96,462,9,17,0.83,251,0.1,2,0,9210,0.02,362,33,0.64,0,0.78,18811,0,0,2
CAB01849,1,30,3,1,0,-0.067,8,2,1,0.96,14,0,7.45,299,5,6,0.73,198,0.07,1,3,4645,0.99,299,32,0.2,1,0.63,41023,3,0,0
CAB01850,24,20,0,0,0,-0.046,0,3,12,0.28,20,1,2.12,253,0,18,0.02,47,0.28,0,8,8229,0.83,99,36,0.53,0,0.02,15018,2,1,2
CAB01851,22,25,0,0,0,-0.06,5,0,10,0.53,7,1,3.31,665,5,5,0.3,72,0.98,3,0,1786,0.32,332,24,0.22,0,0.57,47637,2,0,1
CAB01852,13,25,12,0,2,-0.095,7,9,3,0.99,20,0,3.76,731,7,22,0.2,277,0.23,0,0,8031,0.69,71,28,0.11,0,0.36,29805,4,0,1
CAB01853,5,30,11,0,2,-0.028,6,7,5,0.97,4,0,2.05,720,4,14,0.99,331,0.48,4,5,7419,0.68,1,16,0.43,1,0.94,23902,2,0,1
CAB01854,2,25,6,0,0,-0.054,4,2,14,0.05,16,2,4.72,475,2,23,0.77,332,0.19,0,9,9224,0.26,53,35,0.69,0,0.57,5394,1,0,0
CAB01855,25,30,3,0,1,-0.039,5,7,10,0.68,19,0,7.38,653,4,24,0.13,364,0.2,4,3,4028,0.86,361,13,0.28,0,0.77,7172,3,1,1
CAB01856,2,25,12,1,1,-0.011,2,4,4,0.35,12,2,1.04,472,9,12,0.9,219,0.59,4,9,3868,0.88,226,17,0.49,0,0.34,7716,2,0,0
CAB01857,25,30,14,1,0,-0.068,7,3,5,0.18,8,0,3.15,217,3,7,0.18,48,0.01,1,0,5692,0.74,362,31,0.14,0,0.63,38757,0,1,2
CAB01858,16,20,6,0,0,-0.068,2,0,6,0.67,9,0,4.35,357,9,11,0.54,218,0.67,2,8,4504,0.78,46,10,0.69,0,0.45,31615,3,1,0
CAB01859,24,20,5,0,2,-0.1,0,5,12,0.69,14,0,5.93,131,2,23,0.25,77,0.75,3,4,3488,0.21,238,28,0.39,1,0.66,43144,1,0,2
CAB01860,2,20,0,0,0,-0.011,0,1,13,0.56,14,1,1.71,187,9,7,0.96,291,0.71,1,1,5919,0.67,97,24,0.68,1,0.89,28083,0,1,0
CAB01861,15,20,7,1,1,-0.043,0,5,10,0.8,11,0,4.65,631,8,21,0.79,231,0.32,1,5,5227,0.36,238,37,0.42,0,0.95,16226,4,0,0
CAB01862,18,30,11,0,0,-0.092,7,8,13,0.79,16,1,2.2,198,6,18,0.72,123,0.01,1,0,8719,0.76,170,18,0.05,1,0.19,5527,2,1,0
CAB01863,14,30,2,0,0,-0.089,5,3,6,0.03,7,1,6.16,446,2,13,0.61,156,0.16,3,3,1917,0.4,262,37,0.76,0,0.97,27148,4,0,1
CAB01864,23,20,8,1,0,-0.075,0,1,11,0.01,11,0,3.86,777,5,16,0.96,251,0.78,1,8,5150,0.17,291,33,0.14,0,0.37,5977,3,0,2
CAB01865,1,20,7,1,2,-0.048,4,9,11,0.15,19,1,4.32,457,6,22,0.75,66,0.16,1,7,3442,0.22,253,20,0.21,0,0.7,6366,2,1,0
CAB01866,16,20,14,1,2,-0.013,1,8,11,0.27,23,0,7.46,469,2,24,0.56,58,0.34,2,3,6624,0.49,192,21,0.58,0,0.27,43031,3,0,1
CAB01867,2,20,8,1,1,-0.056,3,0,13,0.26,9,0,5.14,632,2,12,0.36,26,0.09,2,4,8328,0.13,262,31,0.25,1,0.41,35122,1,0,0
CAB01868,18,25,7,0,1,-0.07,3,7,1,0.76,17,0,2.31,434,4,10,0.03,215,0.78,3,1,4514,0.4,106,14,0.05,1,0.34,24264,3,0,1
CAB01869,25,25,4,1,0,-0.031,8,6,5,0.25,9,1,3.88,350,0,18,0.85,143,0.64,1,6,2832,0.61,128,21,0.1,0,0.46,22334,2,0,0
CAB01870,1,20,10,0,1,-0.027,1,8,0,0.41,17,2,3.88,464,2,12,0.82,104,0.56,0,2,6056,0.17,162,14,0.72,1,0.47,37913,1,0,1
CAB01871,23,25,7,0,0,-0.045,9,1,1,0.91,5,0,4.04,172,0,20,0.41,47,0.64,4,3,9028,0.52,95,13,0.62,1,0.69,3251,2,1,2
CAB01872,10,25,12,1,2,-0.089,6,3,0,0.18,11,0,6.72,793,0,8,0.05,130,0.76,1,4,6309,0.25,176,17,0.52,1,0.88,20643,3,1,2
CAB01873,17,30,9,0,2,-0.092,9,1,6,0.27,18,1,1.31,202,0,12,0.59,73,0.2,0,1,5905,0.57,115,33,0.99,0,0.45,38808,3,0,1
CAB01874,11,25,4,1,1,-0.087,8,3,10,0.09,12,1,7.61,238,3,20,0.58,271,0.04,4,7,5493,0.17,309,33,0.04,1,0.18,5115,1,0,1
CAB01875,5,20,5,1,1,-0.028,6,7,0,0.65,7,1,7.32,544,0,12,0.92,146,0.82,4,6,6046,0.16,355,34,0.52,1,0.24,47905,0,1,2
CAB01876,22,30,13,0,2,-0.078,0,3,9,0.25,20,1,7.29,688,3,10,0.12,296,0.65,0,1,2977,0.76,207,24,0.87,0,0.2,15839,2,1,1
CAB01877,22,20,1,1,0,-0.081,3,5,9,0.56,8,1,3.83,601,7,13,0.21,44,0.15,3,4,1444,0.51,61,24,0.7,1,0.79,17151,0,1,2
CAB01878,29,25,1,0,2,-0.023,9,2,6,0.46,15,1,4.23,763,8,23,0.73,286,0.61,2,7,2137,0.46,197,38,0.04,0,0.68,35928,1,1,2
CAB01879,9,20,6,1,0,-0.009,4,3,3,0.12,16,0,5.35,469,6,19,0.88,321,0.22,0,8,2787,0.33,36,21,0.57,0,0.2,36735,3,1,2
CAB01880,24,20,5,1,0,-0.005,4,5,5,0.95,23,1,7.0,426,6,19,0.66,171,0.61,1,3,8278,0.32,246,22,0.09,0,0.82,14867,2,1,1
CAB01881,26,20,9,1,1,-0.1,2,0,4,0.16,18,2,5.02,334,1,10,0.99,203,0.79,2,5,7544,0.05,66,24,0.16,0,0.6,30036,2,0,0
CAB01882,11,30,5,0,1,-0.052,5,3,7,0.35,8,0,3.96,129,5,9,0.73,22,0.83,2,4,2000,0.38,247,38,0.24,1,0.62,44013,4,1,0
CAB01883,19,30,3,1,1,-0.059,1,6,4,0.92,11,1,4.68,623,9,18,0.21,75,0.04,0,2,9871,0.56,153,39,0.15,0,0.89,18548,1,0,0
CAB01884,10,30,3,1,1,-0.021,1,7,4,0.55,4,1,3.08,193,5,11,0.58,359,0.38,3,7,9138,0.18,126,25,0.9,0,0.92,45281,1,1,0
CAB01885,3,25,12,1,2,-0.073,1,1,6,0.74,8,0,6.09,177,4,16,0.16,28,0.73,3,7,8792,0.4,217,22,0.72,1,0.84,17399,0,1,1
CAB01886,18,30,6,1,0,-0.013,9,7,10,0.25,18,2,7.47,256,2,14,0.0,49,0.62,1,0,9757,0.72,193,15,0.86,0,0.63,41030,1,1,1
CAB01887,27,30,3,1,0,-0.087,4,7,10,0.86,9,1,6.97,669,8,11,0.87,120,0.26,0,4,3518,0.71,30,30,0.08,0,0.94,43428,0,1,0
CAB01888,21,20,9,1,0,-0.01,5,2,11,0.59,11,0,7.56,579,8,18,0.56,248,0.09,1,0,9162,0.43,293,18,0.42,1,0.28,20612,4,1,0
CAB01889,15,20,12,0,2,-0.034,2,1,4,0.19,9,1,1.51,516,9,10,0.3,338,0.95,1,3,2135,0.54,276,15,0.44,0,0.14,45116,3,1,1
CAB01890,25,30,4,1,0,-0.086,7,8,8,0.02,23,0,1.73,129,4,13,0.93,75,0.51,4,9,9337,0.15,244,34,0.88,1,0.08,26272,0,1,2
CAB01891,29,20,5,1,1,-0.043,7,1,10,0.54,7,1,5.51,306,2,13,0.62,156,0.36,4,2,1817,0.58,13,17,0.35,1,0.42,45527,4,1,0
CAB01892,24,30,8,0,0,-0.018,7,9,11,0.1,5,2,4.43,702,8,18,0.74,67,0.22,0,1,1073,0.56,144,10,0.64,1,0.54,45311,4,0,1
CAB01893,20,25,6,1,0,-0.068,1,9,14,0.82,15,0,4.68,564,8,19,0.37,59,0.42,1,0,1931,0.67,300,11,0.26,0,0.9,17196,0,1,2
CAB01894,24,20,9,0,0,-0.031,8,3,7,0.02,18,2,5.53,477,7,19,0.42,68,0.58,0,4,3750,0.71,249,35,0.55,1,0.79,25745,3,1,0
CAB01895,27,30,0,0,1,-0.03,6,8,12,0.06,17,2,2.41,652,1,20,0.58,171,0.38,4,8,5860,0.37,51,19,0.65,0,0.46,9894,0,0,1
CAB01896,14,30,1,0,2,-0.078,8,2,14,0.06,7,2,1.72,687,1,22,0.0,97,0.52,3,1,7767,0.25,311,10,0.12,1,0.25,38912,4,0,2
CAB01897,27,25,11,1,0,-0.006,3,8,0,0.93,12,2,6.18,346,1,16,0.25,254,0.46,2,2,1938,0.49,279,30,0.29,0,0.96,5872,2,1,1
CAB01898,20,30,5,0,2,-0.089,0,2,4,0.5,8,0,7.01,582,0,23,0.58,233,0.9,0,3,4533,0.96,178,29,0.08,1,0.5,21685,0,0,2
CAB01899,22,20,8,1,1,-0.005,2,3,11,0.94,14,1,3.72,187,0,12,0.47,303,0.97,3,8,7752,0.68,219,22,0.2,0,0.58,11270,4,1,2
CAB01900,21,25,6,0,2,-0.067,1,1,10,0.93,6,1,1.36,545,8,7,0.19,152,0.72,0,0,1953,0.98,261,37,0.22,1,0.91,18713,1,1,2
CAB01901,5,20,11,0,1,-0.061,4,2,1,0.86,17,0,6.18,443,7,5,0.36,66,0.74,2,7,7645,0.7,334,14,0.15,0,0.57,1079,2,1,0
CAB01902,5,20,1,1,2,-0.069,3,0,0,0.01,5,1,5.99,358,9,8,0.2,286,0.75,4,5,7749,0.15,306,25,0.62,0,0.63,48560,4,0,1
CAB01903,15,20,14,0,0,-0.012,0,1,7,0.33,18,1,1.71,451,7,23,0.5,42,0.06,0,9,2573,0.22,101,13,0.37,1,0.07,14810,4,0,2
CAB01904,16,25,9,0,0,-0.007,7,4,12,0.3,19,1,7.6,161,8,18,0.77,363,0.76,2,6,7129,0.02,93,24,0.35,0,0.85,39913,2,1,2
CAB01905,24,30,13,1,0,-0.013,8,0,12,0.95,18,0,5.81,340,6,9,0.57,117,0.15,1,1,7645,0.8,268,27,0.47,1,0.68,47862,2,0,1
CAB01906,27,25,2,1,1,-0.037,0,6,0,0.35,19,2,5.96,373,0,19,0.43,169,0.92,1,2,5923,0.88,192,33,0.51,0,0.36,29881,1,1,2
CAB01907,9,30,0,1,0,-0.056,9,5,6,0.46,22,2,4.58,550,8,12,0.66,88,0.93,4,2,4518,0.34,188,17,0.99,1,0.83,18085,0,1,1
CAB01908,10,30,11,1,2,-0.052,8,1,8,0.3,10,2,1.96,501,4,9,0.07,55,0.82,0,5,2656,0.3,6,15,0.17,0,0.51,44040,0,1,0
CAB01909,15,20,1,0,0,-0.081,8,7,4,0.15,8,2,1.53,178,1,17,0.01,33,0.84,2,2,2986,0.31,231,38,0.34,1,0.6,45687,0,0,0
CAB01910,27,25,0,1,1,-0.049,8,4,5,0.69,22,2,1.03,116,3,10,0.9,228,0.87,1,3,2357,0.65,51,32,0.52,0,0.99,49931,2,1,1
CAB01911,26,30,13,0,0,-0.046,8,6,0,0.64,18,2,7.75,112,0,23,0.79,292,0.88,2,1,8362,0.99,243,11,0.16,0,0.53,45137,0,0,1
CAB01912,2,20,8,1,1,-0.094,2,2,3,0.84,14,2,2.62,462,0,18,0.34,142,0.11,3,8,3323,0.32,356,27,0.35,1,0.22,2447,0,1,2
CAB01913,16,25,8,1,0,-0.012,8,3,9,0.74,21,0,1.03,283,1,17,0.64,295,0.31,1,5,4504,0.78,20,15,0.6,1,0.53,20694,1,0,2
CAB01914,18,20,7,1,2,-0.022,3,5,12,0.24,21,1,1.73,625,1,7,0.19,1,0.75,4,5,4833,0.25,288,30,0.99,1,0.32,46053,0,0,1
CAB01915,7,20,11,0,2,-0.098,5,6,8,0.12,10,1,4.16,645,7,24,0.57,361,0.86,2,7,9863,0.38,294,11,0.37,1,0.19,5181,0,1,1
CAB01916,12,20,0,1,1,-0.015,6,1,2,0.65,6,2,6.39,624,7,23,0.95,323,0.2,2,8,2580,0.67,89,26,0.95,0,0.69,25818,3,0,2
CAB01917,29,30,10,0,1,-0.058,3,0,5,0.84,9,0,1.93,288,1,17,0.91,11,0.11,3,6,6156,0.67,123,24,0.12,0,0.47,1407,1,0,0
CAB01918,26,25,6,1,1,-0.079,7,1,13,0.96,10,0,1.99,202,1,10,0.88,215,0.83,2,0,2411,0.08,106,35,0.98,0,0.27,7971,2,1,2
CAB01919,18,25,1,1,0,-0.019,2,8,6,0.11,16,0,1.38,490,1,14,0.46,174,0.49,0,7,2077,0.95,133,16,0.55,1,0.34,29574,1,1,0
CAB01920,22,20,8,1,2,-0.006,3,7,9,0.24,18,1,6.16,324,6,8,0.12,186,0.89,2,0,9552,0.47,154,12,0.31,1,0.83,36198,0,1,1
CAB01921,29,25,11,1,0,-0.037,0,5,3,0.62,14,2,7.27,430,0,19,0.79,222,0.53,1,0,7229,0.67,248,33,0.66,0,0.52,33796,3,1,2
CAB01922,7,25,10,0,1,-0.063,8,0,3,1.0,23,0,2.79,610,1,14,0.48,158,0.99,4,8,9363,0.96,183,28,0.95,0,0.04,8386,4,0,0
CAB01923,16,25,14,1,2,-0.071,2,3,0,0.08,20,1,5.54,163,4,18,0.42,10,0.94,2,7,4509,0.4,155,31,0.59,0,0.8,43517,2,1,0
CAB01924,18,25,11,1,1,-0.005,3,2,2,0.32,20,2,1.22,596,1,23,0.44,107,0.68,3,4,5832,0.18,220,30,0.31,1,0.15,27838,4,1,2
CAB01925,27,25,8,0,1,-0.041,5,2,1,0.38,10,1,1.55,377,4,22,0.1,6,0.39,2,8,3014,0.51,58,35,0.44,0,0.3,26019,2,0,0
CAB01926,26,20,12,0,1,-0.056,0,2,1,0.73,23,0,3.54,362,9,20,0.59,95,0.09,4,4,8260,0.89,219,28,0.06,1,0.26,48340,4,0,2
CAB01927,9,25,4,0,2,-0.08,7,4,12,0.02,7,1,2.91,317,5,15,0.67,145,0.41,1,1,3745,0.19,51,24,0.35,0,0.49,25581,1,1,1
CAB01928,4,30,8,1,2,-0.028,9,7,2,0.46,21,2,2.95,751,2,6,0.15,338,0.06,1,3,7765,0.64,99,38,0.35,0,0.34,24624,3,1,0
CAB01929,8,30,4,0,1,-0.09,2,8,5,0.19,5,1,6.67,461,5,6,0.17,222,0.68,1,2,6790,0.2,185,20,0.63,1,0.75,43674,2,0,2
CAB01930,29,30,14,1,1,-0.038,8,9,0,0.55,13,2,5.97,323,2,12,0.34,127,0.82,1,5,3861,0.97,49,12,0.04,0,0.78,44793,2,1,1
CAB01931,5,25,7,1,0,-0.067,9,6,6,0.03,17,0,5.89,715,6,7,0.32,308,0.09,2,6,7153,0.54,116,27,0.55,1,0.33,33081,2,0,1
CAB01932,27,30,3,0,2,-0.022,5,1,0,0.91,12,2,3.69,137,7,21,0.9,37,0.7,4,5,4499,0.9,34,33,0.45,1,0.87,28690,2,1,0
CAB01933,13,20,1,1,2,-0.016,3,7,6,0.24,13,0,5.53,454,9,23,0.88,298,0.05,0,9,5352,0.8,271,27,0.58,1,0.26,21513,2,0,1
CAB01934,27,20,9,0,1,-0.055,5,4,4,0.3,6,0,2.15,647,8,6,0.7,268,0.3,3,0,1554,0.87,251,33,0.76,1,0.97,13674,1,0,1
CAB01935,9,25,5,0,2,-0.092,6,5,8,0.87,14,2,5.23,689,1,19,0.52,5,0.05,2,9,4073,0.79,130,20,0.07,1,0.52,20408,4,1,2
CAB01936,26,20,6,0,0,-0.052,0,9,10,0.16,19,1,1.48,517,3,19,0.66,108,0.3,2,6,9149,0.32,84,28,0.27,0,0.03,31866,0,0,0
CAB01937,9,30,4,0,0,-0.002,5,7,1,0.72,21,2,4.64,432,2,24,0.37,197,0.91,2,0,2085,0.57,359,29,0.55,1,0.65,40902,2,1,1
CAB01938,7,20,12,1,0,-0.074,9,0,14,0.38,10,2,4.58,401,7,14,0.49,346,0.06,3,6,5028,0.68,191,20,0.45,0,0.58,20394,1,0,2
CAB01939,6,20,5,1,2,-0.091,9,7,8,0.23,10,1,4.42,274,2,12,0.77,114,0.65,2,6,1082,0.79,184,23,0.79,1,0.76,1142,2,1,1
CAB01940,19,20,6,1,1,-0.074,6,1,1,0.21,17,0,6.21,111,7,10,0.09,229,0.97,4,0,2217,0.59,348,13,0.02,1,0.65,24559,0,0,1
CAB01941,24,25,1,0,2,-0.01,4,4,4,0.85,18,1,6.13,642,9,15,0.47,3,0.69,0,7,6159,0.79,223,22,0.1,1,0.87,14015,1,1,2
CAB01942,28,20,3,0,0,-0.039,9,5,2,0.99,10,2,5.97,388,5,22,0.16,202,0.62,0,8,2175,0.34,5,35,0.14,0,0.39,41445,4,1,2
CAB01943,10,25,13,0,1,-0.017,4,9,2,0.17,14,1,4.09,346,2,9,0.44,36,0.46,0,0,3901,0.96,205,24,0.29,0,0.8,43844,1,1,1
CAB01944,8,30,13,1,1,-0.096,2,4,8,0.21,20,2,1.56,308,3,15,0.71,139,1.0,2,5,8118,0.8,77,25,0.19,1,0.31,14973,3,0,1
CAB01945,9,25,10,0,0,-0.047,1,7,0,0.39,13,2,3.69,332,2,12,0.96,88,0.04,1,8,4079,0.7,290,23,0.18,1,0.11,16224,3,0,1
CAB01946,25,30,0,0,0,-0.065,7,1,13,0.8,16,0,5.62,237,0,19,0.11,208,0.31,3,0,6106,0.08,274,15,0.31,0,0.3,27822,0,1,1
CAB01947,11,30,8,1,0,-0.054,3,8,11,0.05,14,2,2.2,215,3,6,0.03,23,0.85,4,0,2120,0.18,140,24,0.57,0,0.51,33360,4,1,0
CAB01948,14,25,4,1,1,-0.093,5,3,5,0.63,6,1,5.75,641,6,9,0.47,64,0.09,0,9,4855,0.29,327,39,0.73,0,0.09,5354,3,1,0
CAB01949,12,25,7,1,0,-0.052,3,7,6,0.13,20,1,3.15,653,9,14,0.89,23,0.48,0,9,5831,0.09,208,36,0.62,1,0.22,14833,3,0,2
CAB01950,4,25,12,1,2,-0.029,0,7,2,0.59,15,1,1.48,754,3,9,0.87,258,0.88,4,3,7144,0.71,213,33,0.66,1,0.0,28414,0,1,0
CAB01951,29,25,9,1,2,-0.091,0,4,7,0.38,18,0,3.34,343,6,20,0.88,50,0.63,2,0,3022,0.26,183,32,0.88,1,0.14,17537,3,0,2
CAB01952,16,30,2,1,0,-0.091,3,4,14,0.82,15,0,3.33,148,9,7,0.45,16,0.74,2,4,8595,0.05,198,36,0.72,1,0.9,8505,3,1,1
CAB01953,15,20,8,1,0,-0.038,5,4,0,0.43,4,0,1.67,349,3,21,0.06,114,0.49,4,5,6988,0.28,104,25,0.46,0,0.56,47716,1,0,0
CAB01954,6,25,1,0,2,-0.064,3,5,0,0.08,10,0,4.5,496,1,20,0.69,100,0.37,2,6,9205,0.92,159,34,0.19,1,0.13,34973,4,0,0
CAB01955,7,20,0,1,2,-0.082,2,8,2,0.56,13,2,5.15,527,6,10,0.67,204,0.24,0,6,6961,0.69,260,22,0.41,0,0.41,12053,1,0,2
CAB01956,7,20,12,0,2,-0.045,2,7,10,0.81,22,0,3.99,301,7,7,0.58,59,0.61,2,6,4197,0.52,239,34,0.56,0,0.24,30014,0,0,1
CAB01957,17,30,1,1,1,-0.086,2,8,4,0.84,14,0,1.82,293,2,24,0.5,249,0.13,4,1,3396,0.28,94,22,0.81,1,0.81,36928,4,1,2
CAB01958,2,20,2,0,0,-0.009,8,0,14,0.52,17,0,6.9,417,4,17,0.24,93,0.18,3,0,7243,0.36,223,23,0.42,0,0.92,29923,2,1,0
CAB01959,9,30,0,0,0,-0.024,9,5,4,0.62,12,2,7.37,527,0,11,0.32,82,0.98,1,6,7800,0.14,120,31,0.52,0,0.67,14787,1,0,1
CAB01960,18,20,2,1,0,-0.048,6,8,8,0.32,12,2,2.51,687,6,16,0.83,254,0.97,2,1,4893,0.41,249,15,0.75,1,0.96,36629,2,1,2
CAB01961,16,30,12,1,1,-0.026,9,8,10,0.51,15,2,1.52,509,8,16,0.98,38,0.34,2,5,7412,0.66,253,12,0.0,0,0.14,43804,1,0,1
